,country,region,price,iso3,protect,restore,manage,total,varname,units
962,Libya,North,30,LBY,0.0,0.0,0.01,0.01,rel_jobs,Jobs per Working Age Population
963,Libya,North,40,LBY,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
964,Libya,North,50,LBY,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
965,Libya,North,60,LBY,0.0,0.0,0.03,0.03,rel_jobs,Jobs per Working Age Population
966,Libya,North,70,LBY,0.0,0.0,0.03,0.04,rel_jobs,Jobs per Working Age Population
967,Libya,North,80,LBY,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
968,Libya,North,90,LBY,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
969,Libya,North,100,LBY,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
970,Libya,North,110,LBY,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
971,Libya,North,120,LBY,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
972,Madagascar,East,10,MDG,0.0,0.0,0.05,0.06,rel_jobs,Jobs per Working Age Population
973,Madagascar,East,20,MDG,0.0,0.0,0.06,0.07,rel_jobs,Jobs per Working Age Population
974,Madagascar,East,30,MDG,0.0,0.01,0.07,0.08,rel_jobs,Jobs per Working Age Population
975,Madagascar,East,40,MDG,0.0,0.01,0.08,0.09,rel_jobs,Jobs per Working Age Population
976,Madagascar,East,50,MDG,0.0,0.01,0.09,0.1,rel_jobs,Jobs per Working Age Population
977,Madagascar,East,60,MDG,0.0,0.01,0.1,0.11,rel_jobs,Jobs per Working Age Population
978,Madagascar,East,70,MDG,0.0,0.02,0.1,0.12,rel_jobs,Jobs per Working Age Population
979,Madagascar,East,80,MDG,0.0,0.02,0.11,0.13,rel_jobs,Jobs per Working Age Population
980,Madagascar,East,90,MDG,0.0,0.02,0.12,0.14,rel_jobs,Jobs per Working Age Population
981,Madagascar,East,100,MDG,0.0,0.02,0.13,0.15,rel_jobs,Jobs per Working Age Population
982,Madagascar,East,110,MDG,0.0,0.02,0.14,0.16,rel_jobs,Jobs per Working Age Population
983,Madagascar,East,120,MDG,0.0,0.03,0.15,0.17,rel_jobs,Jobs per Working Age Population
984,Malawi,East,10,MWI,0.0,0.0,0.07,0.08,rel_jobs,Jobs per Working Age Population
985,Malawi,East,20,MWI,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
986,Malawi,East,30,MWI,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
987,Malawi,East,40,MWI,0.0,0.0,0.12,0.12,rel_jobs,Jobs per Working Age Population
988,Malawi,East,50,MWI,0.0,0.0,0.14,0.14,rel_jobs,Jobs per Working Age Population
989,Malawi,East,60,MWI,0.0,0.0,0.15,0.16,rel_jobs,Jobs per Working Age Population
990,Malawi,East,70,MWI,0.0,0.0,0.17,0.17,rel_jobs,Jobs per Working Age Population
991,Malawi,East,80,MWI,0.0,0.0,0.19,0.19,rel_jobs,Jobs per Working Age Population
992,Malawi,East,90,MWI,0.0,0.0,0.2,0.21,rel_jobs,Jobs per Working Age Population
993,Malawi,East,100,MWI,0.0,0.01,0.22,0.22,rel_jobs,Jobs per Working Age Population
994,Malawi,East,110,MWI,0.0,0.01,0.23,0.24,rel_jobs,Jobs per Working Age Population
995,Malawi,East,120,MWI,0.0,0.01,0.25,0.26,rel_jobs,Jobs per Working Age Population
996,Mali,West,10,MLI,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
997,Mali,West,20,MLI,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
998,Mali,West,30,MLI,0.0,0.0,0.14,0.14,rel_jobs,Jobs per Working Age Population
999,Mali,West,40,MLI,0.0,0.0,0.17,0.17,rel_jobs,Jobs per Working Age Population
1000,Mali,West,50,MLI,0.0,0.0,0.2,0.2,rel_jobs,Jobs per Working Age Population
1001,Mali,West,60,MLI,0.0,0.0,0.24,0.24,rel_jobs,Jobs per Working Age Population
1002,Mali,West,70,MLI,0.0,0.0,0.27,0.27,rel_jobs,Jobs per Working Age Population
1003,Mali,West,80,MLI,0.0,0.0,0.3,0.3,rel_jobs,Jobs per Working Age Population
1004,Mali,West,90,MLI,0.0,0.0,0.33,0.33,rel_jobs,Jobs per Working Age Population
1005,Mali,West,100,MLI,0.0,0.0,0.37,0.37,rel_jobs,Jobs per Working Age Population
1006,Mali,West,110,MLI,0.0,0.0,0.4,0.4,rel_jobs,Jobs per Working Age Population
1007,Mali,West,120,MLI,0.0,0.0,0.43,0.43,rel_jobs,Jobs per Working Age Population
1008,Mauritania,West,10,MRT,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1009,Mauritania,West,20,MRT,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1010,Mauritania,West,30,MRT,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
1011,Mauritania,West,40,MRT,0.0,0.0,0.05,0.06,rel_jobs,Jobs per Working Age Population
1012,Mauritania,West,50,MRT,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1013,Mauritania,West,60,MRT,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1014,Mauritania,West,70,MRT,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1015,Mauritania,West,80,MRT,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1016,Mauritania,West,90,MRT,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1017,Mauritania,West,100,MRT,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1018,Mauritania,West,110,MRT,0.0,0.0,0.09,0.1,rel_jobs,Jobs per Working Age Population
1019,Mauritania,West,120,MRT,0.0,0.0,0.1,0.1,rel_jobs,Jobs per Working Age Population
1020,Mauritius,East,10,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1021,Mauritius,East,20,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1022,Mauritius,East,30,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1023,Mauritius,East,40,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1024,Mauritius,East,50,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1025,Mauritius,East,60,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1026,Mauritius,East,70,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1027,Mauritius,East,80,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1028,Mauritius,East,90,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1029,Mauritius,East,100,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1030,Mauritius,East,110,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1031,Mauritius,East,120,MUS,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1032,Morocco,North,10,MAR,0.0,0.0,0.03,0.03,rel_jobs,Jobs per Working Age Population
1033,Morocco,North,20,APR,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1034,Morocco,North,30,MAY,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1035,Morocco,North,40,JUN,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1036,Morocco,North,50,JUL,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1037,Morocco,North,60,AUG,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1038,Morocco,North,70,SEP,0.0,0.0,0.13,0.13,rel_jobs,Jobs per Working Age Population
1039,Morocco,North,80,OCT,0.0,0.0,0.14,0.14,rel_jobs,Jobs per Working Age Population
1040,Morocco,North,90,NOV,0.0,0.0,0.16,0.16,rel_jobs,Jobs per Working Age Population
1041,Morocco,North,100,DEC,0.0,0.0,0.17,0.18,rel_jobs,Jobs per Working Age Population
1042,Morocco,North,110,JAN,0.0,0.0,0.19,0.19,rel_jobs,Jobs per Working Age Population
1043,Morocco,North,120,FEB,0.0,0.0,0.21,0.21,rel_jobs,Jobs per Working Age Population
1044,Mozambique,East,10,MOZ,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1045,Mozambique,East,20,MOZ,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1046,Mozambique,East,30,MOZ,0.0,0.0,0.1,0.1,rel_jobs,Jobs per Working Age Population
1047,Mozambique,East,40,MOZ,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1048,Mozambique,East,50,MOZ,0.0,0.01,0.12,0.13,rel_jobs,Jobs per Working Age Population
1049,Mozambique,East,60,MOZ,0.0,0.01,0.13,0.14,rel_jobs,Jobs per Working Age Population
1050,Mozambique,East,70,MOZ,0.0,0.01,0.14,0.15,rel_jobs,Jobs per Working Age Population
1051,Mozambique,East,80,MOZ,0.0,0.01,0.16,0.16,rel_jobs,Jobs per Working Age Population
1052,Mozambique,East,90,MOZ,0.0,0.01,0.17,0.17,rel_jobs,Jobs per Working Age Population
1053,Mozambique,East,100,MOZ,0.0,0.01,0.18,0.19,rel_jobs,Jobs per Working Age Population
1054,Mozambique,East,110,MOZ,0.0,0.01,0.19,0.2,rel_jobs,Jobs per Working Age Population
1055,Mozambique,East,120,MOZ,0.0,0.01,0.2,0.21,rel_jobs,Jobs per Working Age Population
1056,Namibia,South,10,NAM,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1057,Namibia,South,20,NAM,0.0,0.0,0.13,0.13,rel_jobs,Jobs per Working Age Population
1058,Namibia,South,30,NAM,0.0,0.0,0.15,0.16,rel_jobs,Jobs per Working Age Population
1059,Namibia,South,40,NAM,0.0,0.0,0.18,0.18,rel_jobs,Jobs per Working Age Population
1060,Namibia,South,50,NAM,0.0,0.0,0.2,0.2,rel_jobs,Jobs per Working Age Population
1061,Namibia,South,60,NAM,0.0,0.0,0.22,0.22,rel_jobs,Jobs per Working Age Population
1062,Namibia,South,70,NAM,0.0,0.0,0.24,0.24,rel_jobs,Jobs per Working Age Population
1063,Namibia,South,80,NAM,0.0,0.0,0.26,0.26,rel_jobs,Jobs per Working Age Population
1064,Namibia,South,90,NAM,0.0,0.0,0.28,0.28,rel_jobs,Jobs per Working Age Population
1065,Namibia,South,100,NAM,0.0,0.0,0.31,0.31,rel_jobs,Jobs per Working Age Population
1066,Namibia,South,110,NAM,0.0,0.0,0.33,0.33,rel_jobs,Jobs per Working Age Population
1067,Namibia,South,120,NAM,0.0,0.0,0.35,0.35,rel_jobs,Jobs per Working Age Population
1068,Niger,West,10,NER,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1069,Niger,West,20,NER,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1070,Niger,West,30,NER,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1071,Niger,West,40,NER,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1072,Niger,West,50,NER,0.0,0.0,0.13,0.13,rel_jobs,Jobs per Working Age Population
1073,Niger,West,60,NER,0.0,0.0,0.16,0.16,rel_jobs,Jobs per Working Age Population
1074,Niger,West,70,NER,0.0,0.0,0.18,0.18,rel_jobs,Jobs per Working Age Population
1075,Niger,West,80,NER,0.0,0.0,0.2,0.2,rel_jobs,Jobs per Working Age Population
1076,Niger,West,90,NER,0.0,0.0,0.22,0.22,rel_jobs,Jobs per Working Age Population
1077,Niger,West,100,NER,0.0,0.0,0.24,0.24,rel_jobs,Jobs per Working Age Population
1078,Niger,West,110,NER,0.0,0.0,0.27,0.27,rel_jobs,Jobs per Working Age Population
1079,Niger,West,120,NER,0.0,0.0,0.29,0.29,rel_jobs,Jobs per Working Age Population
1080,Nigeria,West,10,NGA,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1081,Nigeria,West,20,NGA,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
1082,Nigeria,West,30,NGA,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1083,Nigeria,West,40,NGA,0.0,0.01,0.07,0.07,rel_jobs,Jobs per Working Age Population
1084,Nigeria,West,50,NGA,0.0,0.01,0.08,0.08,rel_jobs,Jobs per Working Age Population
1085,Nigeria,West,60,NGA,0.0,0.01,0.09,0.1,rel_jobs,Jobs per Working Age Population
1086,Nigeria,West,70,NGA,0.0,0.01,0.1,0.11,rel_jobs,Jobs per Working Age Population
1087,Nigeria,West,80,NGA,0.0,0.01,0.11,0.12,rel_jobs,Jobs per Working Age Population
1088,Nigeria,West,90,NGA,0.0,0.01,0.12,0.13,rel_jobs,Jobs per Working Age Population
1089,Nigeria,West,100,NGA,0.0,0.02,0.13,0.14,rel_jobs,Jobs per Working Age Population
1090,Nigeria,West,110,NGA,0.0,0.02,0.14,0.16,rel_jobs,Jobs per Working Age Population
1091,Nigeria,West,120,NGA,0.0,0.02,0.15,0.17,rel_jobs,Jobs per Working Age Population
1092,Republic of Congo (ROC),Middle Africa,10,COG,0.0,0.0,0.42,0.42,rel_jobs,Jobs per Working Age Population
1093,Republic of Congo (ROC),Middle Africa,20,COG,0.0,0.04,0.47,0.51,rel_jobs,Jobs per Working Age Population
1094,Republic of Congo (ROC),Middle Africa,30,COG,0.0,0.08,0.52,0.6,rel_jobs,Jobs per Working Age Population
1095,Republic of Congo (ROC),Middle Africa,40,COG,0.0,0.12,0.57,0.68,rel_jobs,Jobs per Working Age Population
1096,Republic of Congo (ROC),Middle Africa,50,COG,0.0,0.15,0.61,0.77,rel_jobs,Jobs per Working Age Population
1097,Republic of Congo (ROC),Middle Africa,60,COG,0.0,0.19,0.66,0.85,rel_jobs,Jobs per Working Age Population
1098,Republic of Congo (ROC),Middle Africa,70,COG,0.0,0.23,0.71,0.94,rel_jobs,Jobs per Working Age Population
1099,Republic of Congo (ROC),Middle Africa,80,COG,0.0,0.27,0.75,1.02,rel_jobs,Jobs per Working Age Population
1100,Republic of Congo (ROC),Middle Africa,90,COG,0.0,0.31,0.8,1.11,rel_jobs,Jobs per Working Age Population
1101,Republic of Congo (ROC),Middle Africa,100,COG,0.0,0.35,0.85,1.19,rel_jobs,Jobs per Working Age Population
1102,Republic of Congo (ROC),Middle Africa,110,COG,0.0,0.38,0.9,1.28,rel_jobs,Jobs per Working Age Population
1103,Republic of Congo (ROC),Middle Africa,120,COG,0.0,0.42,0.94,1.37,rel_jobs,Jobs per Working Age Population
1104,Rwanda,East,10,RWA,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1105,Rwanda,East,20,RWA,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1106,Rwanda,East,30,RWA,0.0,0.0,0.0,0.01,rel_jobs,Jobs per Working Age Population
1107,Rwanda,East,40,RWA,0.0,0.0,0.01,0.01,rel_jobs,Jobs per Working Age Population
1108,Rwanda,East,50,RWA,0.0,0.0,0.01,0.01,rel_jobs,Jobs per Working Age Population
1109,Rwanda,East,60,RWA,0.0,0.0,0.01,0.01,rel_jobs,Jobs per Working Age Population
1110,Rwanda,East,70,RWA,0.0,0.0,0.01,0.02,rel_jobs,Jobs per Working Age Population
1111,Rwanda,East,80,RWA,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
1112,Rwanda,East,90,RWA,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
1113,Rwanda,East,100,RWA,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
1114,Rwanda,East,110,RWA,0.0,0.0,0.02,0.03,rel_jobs,Jobs per Working Age Population
1115,Rwanda,East,120,RWA,0.0,0.0,0.02,0.03,rel_jobs,Jobs per Working Age Population
1116,Sao Tome and Principe,Middle Africa,10,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1117,Sao Tome and Principe,Middle Africa,20,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1118,Sao Tome and Principe,Middle Africa,30,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1119,Sao Tome and Principe,Middle Africa,40,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1120,Sao Tome and Principe,Middle Africa,50,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1121,Sao Tome and Principe,Middle Africa,60,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1122,Sao Tome and Principe,Middle Africa,70,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1123,Sao Tome and Principe,Middle Africa,80,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1124,Sao Tome and Principe,Middle Africa,90,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1125,Sao Tome and Principe,Middle Africa,100,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1126,Sao Tome and Principe,Middle Africa,110,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1127,Sao Tome and Principe,Middle Africa,120,STP,0.0,0.0,0.0,0.0,rel_jobs,Jobs per Working Age Population
1128,Senegal,West,10,SEN,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1129,Senegal,West,20,SEN,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1130,Senegal,West,30,SEN,0.0,0.0,0.1,0.1,rel_jobs,Jobs per Working Age Population
1131,Senegal,West,40,SEN,0.0,0.0,0.12,0.12,rel_jobs,Jobs per Working Age Population
1132,Senegal,West,50,SEN,0.0,0.0,0.13,0.13,rel_jobs,Jobs per Working Age Population
1133,Senegal,West,60,SEN,0.0,0.0,0.15,0.15,rel_jobs,Jobs per Working Age Population
1134,Senegal,West,70,SEN,0.0,0.0,0.17,0.17,rel_jobs,Jobs per Working Age Population
1135,Senegal,West,80,SEN,0.0,0.0,0.18,0.18,rel_jobs,Jobs per Working Age Population
1136,Senegal,West,90,SEN,0.0,0.0,0.2,0.2,rel_jobs,Jobs per Working Age Population
1137,Senegal,West,100,SEN,0.0,0.0,0.22,0.22,rel_jobs,Jobs per Working Age Population
1138,Senegal,West,110,SEN,0.0,0.0,0.23,0.23,rel_jobs,Jobs per Working Age Population
1139,Senegal,West,120,SEN,0.0,0.0,0.25,0.25,rel_jobs,Jobs per Working Age Population
1140,Sierra Leone,West,10,SLE,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1141,Sierra Leone,West,20,SLE,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1142,Sierra Leone,West,30,SLE,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1143,Sierra Leone,West,40,SLE,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1144,Sierra Leone,West,50,SLE,0.0,0.0,0.09,0.1,rel_jobs,Jobs per Working Age Population
1145,Sierra Leone,West,60,SLE,0.0,0.0,0.1,0.11,rel_jobs,Jobs per Working Age Population
1146,Sierra Leone,West,70,SLE,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1147,Sierra Leone,West,80,SLE,0.0,0.01,0.12,0.12,rel_jobs,Jobs per Working Age Population
1148,Sierra Leone,West,90,SLE,0.0,0.01,0.12,0.13,rel_jobs,Jobs per Working Age Population
1149,Sierra Leone,West,100,SLE,0.0,0.01,0.13,0.14,rel_jobs,Jobs per Working Age Population
1150,Sierra Leone,West,110,SLE,0.0,0.01,0.14,0.15,rel_jobs,Jobs per Working Age Population
1151,Sierra Leone,West,120,SLE,0.0,0.01,0.15,0.16,rel_jobs,Jobs per Working Age Population
1152,Somalia,East,10,SOM,0.0,0.0,0.01,0.01,rel_jobs,Jobs per Working Age Population
1153,Somalia,East,20,SOM,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
1154,Somalia,East,30,SOM,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
1155,Somalia,East,40,SOM,0.0,0.0,0.03,0.03,rel_jobs,Jobs per Working Age Population
1156,Somalia,East,50,SOM,0.0,0.0,0.03,0.04,rel_jobs,Jobs per Working Age Population
1157,Somalia,East,60,SOM,0.0,0.01,0.04,0.04,rel_jobs,Jobs per Working Age Population
1158,Somalia,East,70,SOM,0.0,0.01,0.04,0.05,rel_jobs,Jobs per Working Age Population
1159,Somalia,East,80,SOM,0.0,0.01,0.05,0.05,rel_jobs,Jobs per Working Age Population
1160,Somalia,East,90,SOM,0.0,0.01,0.05,0.06,rel_jobs,Jobs per Working Age Population
1161,Somalia,East,100,SOM,0.0,0.01,0.05,0.06,rel_jobs,Jobs per Working Age Population
1162,Somalia,East,110,SOM,0.0,0.01,0.06,0.07,rel_jobs,Jobs per Working Age Population
1163,Somalia,East,120,SOM,0.0,0.01,0.06,0.07,rel_jobs,Jobs per Working Age Population
1164,South Africa,South,10,ZAF,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1165,South Africa,South,20,ZAF,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
1166,South Africa,South,30,ZAF,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1167,South Africa,South,40,ZAF,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1168,South Africa,South,50,ZAF,0.0,0.0,0.09,0.1,rel_jobs,Jobs per Working Age Population
1169,South Africa,South,60,ZAF,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1170,South Africa,South,70,ZAF,0.0,0.0,0.12,0.12,rel_jobs,Jobs per Working Age Population
1171,South Africa,South,80,ZAF,0.0,0.0,0.14,0.14,rel_jobs,Jobs per Working Age Population
1172,South Africa,South,90,ZAF,0.0,0.0,0.15,0.15,rel_jobs,Jobs per Working Age Population
1173,South Africa,South,100,ZAF,0.0,0.0,0.16,0.17,rel_jobs,Jobs per Working Age Population
1174,South Africa,South,110,ZAF,0.0,0.0,0.18,0.18,rel_jobs,Jobs per Working Age Population
1175,South Africa,South,120,ZAF,0.0,0.0,0.19,0.2,rel_jobs,Jobs per Working Age Population
1176,South Sudan,East,10,SSD,0.0,0.0,0.03,0.03,rel_jobs,Jobs per Working Age Population
1177,South Sudan,East,20,SSD,0.0,0.0,0.04,0.04,rel_jobs,Jobs per Working Age Population
1178,South Sudan,East,30,SSD,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
1179,South Sudan,East,40,SSD,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1180,South Sudan,East,50,SSD,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1181,South Sudan,East,60,SSD,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1182,South Sudan,East,70,SSD,0.0,0.0,0.08,0.08,rel_jobs,Jobs per Working Age Population
1183,South Sudan,East,80,SSD,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1184,South Sudan,East,90,SSD,0.0,0.0,0.1,0.1,rel_jobs,Jobs per Working Age Population
1185,South Sudan,East,100,SSD,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1186,South Sudan,East,110,SSD,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1187,South Sudan,East,120,SSD,0.0,0.0,0.12,0.12,rel_jobs,Jobs per Working Age Population
1188,Sudan,North,10,SDN,0.0,0.0,0.03,0.04,rel_jobs,Jobs per Working Age Population
1189,Sudan,North,20,SDN,0.0,0.0,0.05,0.05,rel_jobs,Jobs per Working Age Population
1190,Sudan,North,30,SDN,0.0,0.0,0.07,0.07,rel_jobs,Jobs per Working Age Population
1191,Sudan,North,40,SDN,0.0,0.0,0.09,0.09,rel_jobs,Jobs per Working Age Population
1192,Sudan,North,50,SDN,0.0,0.0,0.11,0.11,rel_jobs,Jobs per Working Age Population
1193,Sudan,North,60,SDN,0.0,0.0,0.13,0.13,rel_jobs,Jobs per Working Age Population
1194,Sudan,North,70,SDN,0.0,0.0,0.14,0.15,rel_jobs,Jobs per Working Age Population
1195,Sudan,North,80,SDN,0.0,0.01,0.16,0.17,rel_jobs,Jobs per Working Age Population
1196,Sudan,North,90,SDN,0.0,0.01,0.18,0.19,rel_jobs,Jobs per Working Age Population
1197,Sudan,North,100,SDN,0.0,0.01,0.2,0.2,rel_jobs,Jobs per Working Age Population
1198,Sudan,North,110,SDN,0.0,0.01,0.22,0.22,rel_jobs,Jobs per Working Age Population
1199,Sudan,North,120,SDN,0.0,0.01,0.24,0.24,rel_jobs,Jobs per Working Age Population
1200,Eswatini,South,10,SWZ,0.0,0.0,0.02,0.02,rel_jobs,Jobs per Working Age Population
1201,Eswatini,South,20,SWZ,0.0,0.0,0.06,0.06,rel_jobs,Jobs per Working Age Population
1202,Eswatini,South,30,SWZ,0.0,0.0,0.09,0.1,rel_jobs,Jobs per Working Age Population
1203,Eswatini,South,40,SWZ,0.0,0.0,0.13,0.14,rel_jobs,Jobs per Working Age Population
1204,Eswatini,South,50,SWZ,0.0,0.01,0.17,0.17,rel_jobs,Jobs per Working Age Population
1205,Eswatini,South,60,SWZ,0.0,0.01,0.21,0.21,rel_jobs,Jobs per Working Age Population
1206,Eswatini,South,70,SWZ,0.0,0.01,0.24,0.25,rel_jobs,Jobs per Working Age Population
1207,Eswatini,South,80,SWZ,0.0,0.01,0.28,0.29,rel_jobs,Jobs per Working Age Population
1208,Eswatini,South,90,SWZ,0.0,0.01,0.32,0.32,rel_jobs,Jobs per Working Age Population
1209,Eswatini,South,100,SWZ,0.0,0.01,0.35,0.36,rel_jobs,Jobs per Working Age Population
